video-name,t-start,t-end,label,video-duration,fps,video-num-frames
a9qztQPPsJg,77.6999,98.58506,Cleaning shoes,113.381667,23.976023976023978,2717
aAZSPRL18Ss,2.36483,33.526959999999995,Spinning,78.158,29.97002997002997,2341
aAZSPRL18Ss,35.553000000000004,69.45945,Spinning,78.158,29.97002997002997,2341
aAlbRFeu32E,146.18401,161.1244,Playing volleyball,165.07,30.0,4951
aCiN9mqkXoA,0.32366,120.09925,Washing dishes,163.211667,30.0,4895
aDrjDISgmLU,91.91934,114.01071999999999,Cricket,123.063,25.0,3075
aDsRltSdQak,33.427209999999995,135.32258000000002,Windsurfing,147.701667,29.97002997002997,4425
aEUbl9oT_0s,0.0,3.26491,Javelin throw,209.28,25.0,5231
aEUbl9oT_0s,55.83003000000001,209.301,Javelin throw,209.28,25.0,5231
aEnq40UPxJ0,0.0,61.715090000000004,Playing water polo,61.765,29.97002997002997,1850
aEopPs2eY-Q,71.40841999999999,151.99793,Doing motocross,217.825,29.97002997002997,6527
aEopPs2eY-Q,174.44058,208.10455,Doing motocross,217.825,29.97002997002997,6527
aFGLXYcKD2M,4.70426,132.16736,Playing badminton,143.545,29.97002997002997,4301
aFVthcfDK9Q,8.06358,23.94565,Putting on makeup,31.415,30.0,941
aHzNMe-VKfE,2.32609,12.03776,Playing field hockey,18.8,15.0,281
aINlF3UDJ7s,25.939410000000002,70.17941,Mixing drinks,79.779,29.97,2390
aIvWwX--xKw,4.93997,24.67144,Preparing salad,83.568333,29.97002997002997,2503
aIvWwX--xKw,29.8238,67.16375,Preparing salad,83.568333,29.97002997002997,2503
aJsDVKt5Igs,11.16731,34.36607,Playing kickball,42.575,30.0,636
aK0238Rz6UA,74.01226,143.96137,Archery,215.62,30.0,6467
aKLKf4Qd_4U,2.10203,21.27668,Mowing the lawn,21.895,29.97002997002997,655
aKfUE-KeYWw,0.32800999999999997,41.32971,Mowing the lawn,42.0,30.0,1259
aMQVH3dF0QM,37.18696,111.56088000000001,Horseback riding,147.028333,29.97002997002997,4405
aPXqTfbtgYI,4.57639,18.18508,Playing saxophone,41.074,29.97,1230
aQHGZzqZLxs,6.28927,118.74521000000001,Starting a campfire,120.339,30.0,3607
aQQr1ad0v1I,81.64024,111.40798000000001,Doing motocross,188.922,29.97,5661
aRdqcOaBvjk,4.25239,151.33495,Paintball,160.24,25.0,4005
aS6Qv9N5mG0,0.0,26.70295,Playing badminton,26.64,25.0,665
aSPPD0fDI3g,12.03138,180.7519,Putting on makeup,197.716667,29.97002997002997,5924
aT-0XxCqV5E,8.6716,42.26531,Long jump,47.013,29.97,1408
aT5S8PcnlXo,1.9340000000000002,14.87691,Hammer throw,95.34,30.0,2859
aT5S8PcnlXo,26.18336,37.34105,Hammer throw,95.34,30.0,2859
aUbSDHBZNEQ,0.8926299999999999,31.0189,Walking the dog,35.734,15.0,535
aV5DMcsNMmk,0.01,56.72635,Drinking coffee,56.61,15.0,848
aVDVMN9hE8A,8.97245,43.80527,Making a sandwich,53.34,29.97002997002997,1597
aVL9ArQS_Ag,12.29912,129.36039,Cleaning shoes,140.015,25.0,3499
aWKZSqbOi2Q,5.81491,104.28156,Cheerleading,191.146667,29.97002997002997,5727
aWKZSqbOi2Q,110.78157,188.31376,Cheerleading,191.146667,29.97002997002997,5727
aWz9H0jTv3c,2.9946599999999997,137.94742,Playing squash,170.492,30.0,5105
aWz9H0jTv3c,149.63625,161.05941,Playing squash,170.492,30.0,5105
aXI9v77XV7A,6.60842,132.38877,Rock climbing,141.2,23.976023976023978,3384
aXm3sPITCKM,31.091309999999996,131.63849,Getting a haircut,180.673333,29.916666666666668,5404
a_sm5Hv7HNw,15.27565,99.68338,Rock climbing,149.071667,23.976023976023978,3573
a_v_1fL2VyM,0.01,18.89499,Pole vault,21.002,30.0,626
aa-bFJZmcko,56.80744,136.05266,Fixing bicycle,181.066,30.0,5431
ad5QOYLt_cI,53.8312,132.05123,Making a sandwich,140.851667,25.0,3520
adz3kDJLCF4,1.72875,66.23273,Brushing teeth,68.753333,15.0,1030
aeEMrTpNUss,38.886590000000005,50.04092,Using parallel bars,56.098333,29.97002997002997,1680
afORRx0QZgI,20.998160000000002,123.3127,Belly dance,131.867,15.0,1977
agX22QLvOcU,6.75945,50.83105,Layup drill in basketball,57.723333,29.97002997002997,1729
ahOnhEvMgq0,5.87012,28.73913,Ping-pong,78.343333,23.976023976023978,1877
ahOnhEvMgq0,27.79317,40.96855,Ping-pong,78.343333,23.976023976023978,1877
ahY7nqwwJEg,7.66683,137.29111,Skateboarding,140.711667,30.0,4220
aivuk1LvDv8,57.166219999999996,58.37848,Playing piano,130.773333,25.0,3268
aivuk1LvDv8,1.8799299999999999,125.36695,Playing piano,130.773333,25.0,3268
aj1ole7T9hc,0.0,30.1395,Mowing the lawn,30.068333,29.97002997002997,900
ajYA9O6R-AY,31.34335,46.973890000000004,Hopscotch,52.586,29.97,1575
ak8MVjE2p3Y,0.01,81.92,Smoking a cigarette,81.78,25.0,2043
amCD-2TIKw0,0.01,124.18032,Zumba,124.133333,23.976023976023978,2975
anfZnOQGPk0,7.53057,37.738040000000005,Breakdancing,122.205,25.0,3054
anfZnOQGPk0,43.2857,110.67083000000001,Breakdancing,122.205,25.0,3054
aq41GgfAlDo,1.2622,52.33634,Playing accordion,52.66,7.482,393
aqpeiIMe47Q,75.51694,173.4995,Preparing salad,173.531,29.97002997002997,5197
arfBwR8qgPw,3.15595,5.209,High jump,5.409,30.0,158
arhhcCWkAoM,0.0,3.3319400000000003,Hammer throw,76.136667,25.0,1902
arhhcCWkAoM,6.187880000000001,7.0208699999999995,Hammer throw,76.136667,25.0,1902
arhhcCWkAoM,9.16283,11.423789999999999,Hammer throw,76.136667,25.0,1902
arhhcCWkAoM,23.79955,26.298509999999997,Hammer throw,76.136667,25.0,1902
arhhcCWkAoM,64.49679,74.01661,Hammer throw,76.136667,25.0,1902
assDWZW6zTA,48.85478,78.09065,Layup drill in basketball,99.078333,29.97002997002997,2968
asyXgaH1Sro,24.99641,61.337340000000005,Brushing hair,61.578333,29.97002997002997,1844
at3YFTd6nEw,45.55123,180.46632,Getting a piercing,223.354,25.0,5570
at_ahUtnF9Q,163.60327,224.03331,Ping-pong,236.123333,25.0,5902
auxBRPzLiIo,0.52855,17.831670000000003,Spinning,17.831667,29.833333333333332,531
avGe67wRvxA,0.0,27.65868,Putting on makeup,42.684,24.0,1023
aw89asgFHbs,0.3177,14.6261,Tumbling,15.085,29.97002997002997,449
az-UGTdlbaA,11.719380000000001,109.86913999999999,Doing kickboxing,117.29,25.0,2931
azCsE98qwus,9.9142,57.5255,Tai chi,155.559,25.0,3886
azCsE98qwus,71.68055,150.40562,Tai chi,155.559,25.0,3886
b02GzZM5iGI,0.01,10.33571,Playing volleyball,84.95,44.0,1866
b02GzZM5iGI,23.71912,30.60959,Playing volleyball,84.95,44.0,1866
b02GzZM5iGI,37.10253,60.556630000000006,Playing volleyball,84.95,44.0,1866
b02GzZM5iGI,71.42238,84.7383,Playing volleyball,84.95,44.0,1866
b0LY869JBrE,42.57408,50.50713,Doing nails,169.411667,29.97002997002997,5076
b0LY869JBrE,57.38245,145.17496,Doing nails,169.411667,29.97002997002997,5076
b0LY869JBrE,152.57914,163.15655,Doing nails,169.411667,29.97002997002997,5076
b1PAqOmflgI,10.14562,14.172070000000001,Layup drill in basketball,33.96,30.0,1017
b1PAqOmflgI,24.079279999999997,28.05276,Layup drill in basketball,33.96,30.0,1017
b1U1VmaZz7Y,0.01,58.282109999999996,Starting a campfire,58.254,14.948453608247423,869
b1s0BdtlFZs,6.863180000000001,108.40306000000001,Shaving legs,112.712,29.97,3377
b2uAgV5n3FU,57.52474,135.41816,Chopping wood,143.376,29.97002997002997,4296
b39hqdpOn7k,13.44315,45.73308,Playing squash,84.473333,29.97002997002997,2530
b39hqdpOn7k,51.2685,74.85991999999999,Playing squash,84.473333,29.97002997002997,2530
b3bawTEPLtA,7.602519999999999,177.78211000000002,Ballet,187.385,30.0,5620
b5GJUtjiWkQ,0.0,36.61055,Hopscotch,42.244,20.034,845
b5SYTLjp6HI,16.0467,20.000239999999998,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,21.86073,24.186329999999998,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,41.16328,46.27962,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,47.20986,51.395959999999995,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,84.65217,86.51266,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,103.95473,110.23387,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,111.39667,114.88508999999999,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,115.35021,117.44326000000001,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,132.09458999999998,136.28069,Snatch,149.001667,23.976023976023978,3571
b5SYTLjp6HI,137.21093,139.53654,Snatch,149.001667,23.976023976023978,3571
b7_ok8iTlT8,65.97774,167.141,Preparing salad,167.113333,29.97002997002997,5007
b8S0HFHh_p0,20.15446,139.70004,Bungee jumping,187.338333,30.0,5619
b8ftOk8tKxg,29.38005,97.58988000000001,Washing face,110.132,29.97002997002997,3297
bAD_-DEgubk,2.44382,53.87778,Playing lacrosse,57.91,30.0,1736
bBXbFpJMveI,0.01,5.7562,Skateboarding,175.658333,29.97002997002997,5263
bBXbFpJMveI,12.60881,27.95866,Skateboarding,175.658333,29.97002997002997,5263
bBXbFpJMveI,40.29337,43.58262,Skateboarding,175.658333,29.97002997002997,5263
bBXbFpJMveI,46.32366,54.5468,Skateboarding,175.658333,29.97002997002997,5263
bBXbFpJMveI,61.12531,68.80024,Skateboarding,175.658333,29.97002997002997,5263
bBXbFpJMveI,88.53576,96.7589,Skateboarding,175.658333,29.97002997002997,5263
bBXbFpJMveI,104.98203000000001,112.10875,Skateboarding,175.658333,29.97002997002997,5263
bBXbFpJMveI,106.90076,113.20517,Skateboarding,175.658333,29.97002997002997,5263
bCdIcqRYJvo,10.54095,23.70001,Playing piano,123.977,24.0,2972
bCdIcqRYJvo,28.92369,53.88125,Playing piano,123.977,24.0,2972
bCdIcqRYJvo,56.589819999999996,68.39146,Playing piano,123.977,24.0,2972
bCdIcqRYJvo,91.99473,106.69841000000001,Playing piano,123.977,24.0,2972
bDD56LnztiQ,55.890969999999996,113.53979,Skateboarding,144.59,29.97002997002997,4332
bEt8fGREAAA,61.530730000000005,115.61721000000001,Playing saxophone,121.393333,29.97002997002997,3637
bF55ewgaJLA,86.67251999999999,121.21592,Playing saxophone,201.246667,30.0,6036
bFPfj889BhU,14.75961,204.02996000000002,Sailing,222.54,25.0,5562
bFRqNqyVznA,41.253640000000004,75.1575,Polishing forniture,151.871667,29.916666666666668,4550
bFRqNqyVznA,90.80543,104.31955,Polishing forniture,151.871667,29.916666666666668,4550
bFRqNqyVznA,114.75151000000001,124.70929,Polishing forniture,151.871667,29.916666666666668,4550
bFgXdHQnTtQ,4.89427,164.60193,Cheerleading,165.07,30.0,4951
bGDwE1v16HU,91.72773000000001,155.09799999999998,Spinning,185.363333,25.0,4633
bHxWHW2PGy4,49.70237,144.59342,Playing water polo,185.015,25.0,4624
bJ1vEQKX-hE,92.28314,178.32421000000002,Dodgeball,215.271667,23.976023976023978,5160
bJahexpTlr8,42.45729,59.37514,Fixing bicycle,208.538333,25.0,5212
bJahexpTlr8,87.02931,99.7177,Fixing bicycle,208.538333,25.0,5212
bJahexpTlr8,142.98834,191.46448,Fixing bicycle,208.538333,25.0,5212
bJx4unQR6nU,40.68942,50.47266,Removing curlers,71.211,30.0,2135
bKEvJveN6k4,41.95321,89.58516999999999,Dodgeball,95.073,30.0,2847
bKEvJveN6k4,6.8809,36.67909,Dodgeball,95.073,30.0,2847
bKec2fA5RZ8,5.272869999999999,48.57934,Vacuuming floor,181.416667,29.97002997002997,5436
bKec2fA5RZ8,58.9726,106.84055,Vacuuming floor,181.416667,29.97002997002997,5436
bLpeUxij7YY,2.28625,64.95026999999999,Snatch,66.548333,24.0,1596
bM7Tgb1mJfc,1.78003,55.3844,Archery,65.2,30.0,1955
bMRx3vSVZUQ,19.72559,31.50615,Windsurfing,175.565,25.0,4388
bMRx3vSVZUQ,88.21721,89.58704,Windsurfing,175.565,25.0,4388
bMRx3vSVZUQ,98.08,163.28402,Windsurfing,175.565,25.0,4388
bNuRrXSjJl0,38.543440000000004,41.755390000000006,Plataform diving,228.715,29.97002997002997,6853
bNuRrXSjJl0,75.30246,78.15753000000001,Plataform diving,228.715,29.97002997002997,6853
bNuRrXSjJl0,120.98357,124.19553,Plataform diving,228.715,29.97002997002997,6853
bNuRrXSjJl0,161.31143,164.88027,Plataform diving,228.715,29.97002997002997,6853
bNuRrXSjJl0,214.84398,219.12659,Plataform diving,228.715,29.97002997002997,6853
bNvAqFcKzqU,9.46875,220.33042999999998,Playing saxophone,233.336667,29.97002997002997,6992
bNwrAuu0qiQ,26.60707,160.57832,Playing badminton,171.366,30.0,5140
bOULU-0Nloc,8.23713,125.20437,Shoveling snow,176.327,29.97002997002997,5281
bOp6pObPeZ4,10.9523,154.295,Tango,154.295,25.0,3856
bQ0L24YbGGI,9.21042,62.07571,Ballet,81.286,29.97,2420
bQa8S4Z-1cE,12.1687,17.090870000000002,Polishing shoes,43.815,30.0,1313
bR62246z9qA,18.388579999999997,168.92559,Cheerleading,199.76,25.0,4993
bRVazNYfpGE,50.939370000000004,90.07335,Using the balance beam,94.573333,29.97002997002997,2833
bRVazNYfpGE,4.05736,39.21202,Using the balance beam,94.573333,29.97002997002997,2833
bTlfN4vJkiY,2.01329,13.20217,Mowing the lawn,22.797,24.083,548
bUHE8XcPZgs,1.54577,70.7281,Using parallel bars,74.605,30.0,2235
bULG65Ec5fo,6.9131,162.45781000000002,Rock climbing,170.886,29.97,5105
bULPHJydFTQ,14.166220000000001,66.66459,Hammer throw,89.025,29.97002997002997,2667
bVMxBXeYMr0,68.2746,93.57155999999999,Shaving,174.311667,29.97002997002997,5223
bVMxBXeYMr0,100.64383000000001,128.11688,Shaving,174.311667,29.97002997002997,5223
bVMxBXeYMr0,154.22987,155.86193,Shaving,174.311667,29.97002997002997,5223
bV_X5E1-T50,28.62177,34.0477,Smoking a cigarette,173.823333,14.526243148265948,2525
bV_X5E1-T50,12.88658,16.68473,Smoking a cigarette,173.823333,14.526243148265948,2525
bV_X5E1-T50,49.5116,53.852340000000005,Smoking a cigarette,173.823333,14.526243148265948,2525
bV_X5E1-T50,153.96071,156.96302,Smoking a cigarette,173.823333,14.526243148265948,2525
bV_vdBbOubE,5.7701400000000005,58.18225,Hopscotch,154.086,29.97002997002997,4616
bWYIL4KG8kM,40.06453,153.72276000000002,Dodgeball,181.769,29.917,5437
bWquUXC2Te8,43.52261,46.7053,Shaving,62.629,29.97,1876
bWquUXC2Te8,43.52261,46.7053,Shaving,62.629,29.97,1876
bXCOtMuaJf4,0.2,7.600389999999999,Washing dishes,147.602,29.97002997002997,4422
bXCOtMuaJf4,13.58857,22.110210000000002,Washing dishes,147.602,29.97002997002997,4422
bXCOtMuaJf4,69.32473,73.24006999999999,Washing dishes,147.602,29.97002997002997,4422
bXCOtMuaJf4,79.68889,98.57469,Washing dishes,147.602,29.97002997002997,4422
bXLa6zLsJ50,24.42877,94.62335,Getting a piercing,119.14,29.97002997002997,3569
bXp_reTHyHY,7.315189999999999,93.66625,Grooming horse,101.881,29.917,3047
bY0vSkxH0PE,0.34631999999999996,8.68948,Shoveling snow,20.171,29.97002997002997,603
b_DY76Y6ekg,113.49268000000001,210.25667,Bungee jumping,210.325,25.0,5254
b_iUgvzb1-0,27.928929999999998,44.09469,Shot put,44.154,29.97002997002997,1319
bay60VGnTls,2.9403,49.44513,Playing badminton,101.098333,25.0,2526
bcOFV26B3jk,0.21244000000000002,7.827999999999999,Playing kickball,20.41,30.0,611
bd3Df5_QMNw,30.77481,60.5112,Brushing teeth,60.463333,24.0,1450
bdDzTqaiB3E,0.0,7.005319999999999,Hand washing clothes,66.941667,29.48836036604825,1974
bghOBRA0z-Y,89.55566,106.76563999999999,Playing harmonica,204.218333,30.0,6125
bghOBRA0z-Y,119.51378000000001,129.39359,Playing harmonica,204.218333,30.0,6125
bghOBRA0z-Y,149.7906,160.94522,Playing harmonica,204.218333,30.0,6125
bhAVJ2uUw0U,0.89754,24.93157,Washing face,63.876667,29.97002997002997,1913
biAQgXDFskw,23.78274,91.48331,Cumbia,93.526,29.97,2802
bi_xkH87Rnw,5.74642,82.22849000000001,Using the balance beam,87.631667,29.97002997002997,2625
bj4nkWPdqIY,16.72938,28.235159999999997,Triple jump,191.448333,30.0,5742
bj4nkWPdqIY,30.027859999999997,58.41851,Triple jump,191.448333,30.0,5742
bj4nkWPdqIY,62.90075,108.32077,Triple jump,191.448333,30.0,5742
bj4nkWPdqIY,139.69644,165.39461,Triple jump,191.448333,30.0,5742
bj4nkWPdqIY,167.1875,188.40343000000001,Triple jump,191.448333,30.0,5742
bjtjeUcoxkg,19.283720000000002,30.24897,Shaving,121.138333,23.976023976023978,2903
bjtjeUcoxkg,45.562509999999996,54.070040000000006,Shaving,121.138333,23.976023976023978,2903
bjtjeUcoxkg,83.9409,96.79671,Shaving,121.138333,23.976023976023978,2903
blCvgADz8LY,17.87036,31.02432,Clean and jerk,55.471667,29.97002997002997,1661
blCvgADz8LY,32.14934,55.4284,Clean and jerk,55.471667,29.97002997002997,1661
blMN_9ZtxsY,4.315980000000001,14.09886,Ping-pong,184.388333,29.97002997002997,5525
blMN_9ZtxsY,27.33452,34.52782,Ping-pong,184.388333,29.97002997002997,5525
blMN_9ZtxsY,37.9806,94.66377,Ping-pong,184.388333,29.97002997002997,5525
blMN_9ZtxsY,113.9418,170.9127,Ping-pong,184.388333,29.97002997002997,5525
blSOfdlqJtY,7.24683,15.279470000000002,Dodgeball,111.933,30.0,3357
blSOfdlqJtY,33.4402,105.90852,Dodgeball,111.933,30.0,3357
bmc11KqVbEE,41.008959999999995,96.33731999999999,Cleaning windows,97.931,29.97,2934
bmc11KqVbEE,8.93851,40.5671,Cleaning windows,97.931,29.97,2934
bmf7otW5TQo,16.662760000000002,28.2086,Using the pommel horse,84.055,29.97002997002997,2518
bmf7otW5TQo,49.98827,78.08424000000001,Using the pommel horse,84.055,29.97002997002997,2518
bnkO0slLSyw,30.750359999999997,60.464180000000006,Tango,221.471667,24.0,5314
bnkO0slLSyw,61.57979,213.17944,Tango,221.471667,24.0,5314
bp1blshSKJU,40.59126,98.3947,Playing piano,118.0,30.0,3539
bpg2PC2neQM,5.6273800000000005,96.88913000000001,Playing field hockey,218.6,25.0,5464
bpg2PC2neQM,107.40458999999998,210.60025,Playing field hockey,218.6,25.0,5464
bqBJ1tcHCHk,38.56603,60.72805,Grooming horse,80.828333,29.97002997002997,2421
bqDxblFvgro,4.92074,168.1918,Plataform diving,185.526667,23.976023976023978,4447
bqsWU8HqpxE,0.0,45.39845,Pole vault,232.71,29.97002997002997,6973
bqv3vCT0T5s,8.50573,131.33293999999998,Belly dance,132.24,25.0,3305
br8Ao_UBEZA,8.84875,73.72776,Playing squash,82.266667,14.611021010490191,1202
brSp5DB7OLs,0.63008,67.20859,Hand washing clothes,67.937,29.97,2020
brY1jVHquE0,1.46413,20.70691,Playing field hockey,67.0,10.0,666
brY1jVHquE0,44.23749,54.59095,Playing field hockey,67.0,10.0,666
brZ1m2qNUzc,44.28065,150.1155,Cleaning windows,175.751667,29.97002997002997,5266
brrf2inGs7E,4.79444,25.8982,Washing hands,26.267,15.0,393
bscUMcCmyYw,0.30361,12.8385,Hopscotch,14.349,29.916666666666668,422
btMVEIvr0oc,2.28612,31.25201,Dodgeball,34.48,29.97002997002997,1032
bu7zk-YxEoY,5.426159999999999,94.85727,Using the balance beam,128.888,30.0,3863
bx5ZHOUG-nI,14.484760000000001,98.147,Hand washing clothes,119.734,15.0,1795
bxRZ-Lvjgzk,25.12537,224.28085,Painting,236.72,25.0,5917
by8QQWbyimw,6.26751,189.51762,Tumbling,191.308333,30.0,5738
by8QQWbyimw,100.21892,151.19053,Tumbling,191.308333,30.0,5738
byO53jHoAwI,4.8665199999999995,135.62775,Playing bagpipes,135.569,29.97,4062
byVhCu3KH1g,37.4331,64.71278000000001,Polishing shoes,78.296667,29.97002997002997,2345
bz62JE0qMSk,89.27503,165.49639,Playing badminton,192.306667,29.97002997002997,5762
bz9R-Xa5xqM,28.416659999999997,35.618140000000004,Playing accordion,124.624,29.97,3734
bz9R-Xa5xqM,72.20945999999999,75.51825,Playing accordion,124.624,29.97,3734
bz9R-Xa5xqM,79.99484,81.74656,Playing accordion,124.624,29.97,3734
bz9R-Xa5xqM,97.31733,105.68661999999999,Playing accordion,124.624,29.97,3734
bzHSF5GJc8o,1.13455,71.02309,Playing volleyball,72.655,29.550615924575045,2147
bzJTmN6wAC4,10.790980000000001,185.08158999999998,Painting,209.513333,24.0,5027
bzndhMU3izM,9.02855,100.8188,Shoveling snow,192.91,29.97002997002997,5780
c-3ed17J3F8,66.04766,146.77257,Polishing shoes,223.88,25.0,5596
c-TD6-GESQk,27.78452,43.64976,Clean and jerk,52.058333,23.976023976023978,1247
c-X500da7JU,8.93298,44.307590000000005,Wrapping presents,57.166667,25.0,1428
c-aDlEaZmFk,3.6272,51.52299,Using uneven bars,58.861667,29.97002997002997,1763
c05oRliUOxk,13.53019,207.83873,Horseback riding,221.17,30.0,6634
c0Cn3HFXpLs,0.2,5.98599,Playing racquetball,139.528,30.0,4181
c0Cn3HFXpLs,17.30495,133.10666,Playing racquetball,139.528,30.0,4181
c0qbyRWSptg,13.254570000000001,128.12752,Sailing,134.84,25.0,3370
c2-6_i1yV5E,2.6657599999999997,151.68155,Pole vault,170.875,29.97002997002997,5120
c21Y_pi3-Gg,11.33129,159.80445,Making a sandwich,168.041667,23.976023976023978,4028
c2VcfB3YTBo,0.01,128.33392,Tango,147.823,25.0,3682
c2ejr7Lci8s,6.2781,15.801570000000002,Playing accordion,27.538333,30.0,825
c3lo99rni-o,16.416439999999998,190.33317,Preparing pasta,208.375,25.0,5208
c4GQ3WTOeAA,8.27856,70.85432,Wrapping presents,105.673333,30.0,3169
c4GQ3WTOeAA,81.88741,104.94163,Wrapping presents,105.673333,30.0,3169
c5Io6wg8D60,17.03758,22.47221,Triple jump,34.836,30.0,1029
c7Rxe5IzUQw,3.3408900000000004,171.321,Playing guitarra,171.34,25.0,4282
c7SweMMGQE8,27.28775,120.4126,Grooming horse,138.841,25.0,3468
c7fu7RcM2iE,0.0,178.91875,Long jump,179.048333,30.0,5370
c8iet_4ndU0,1.6968,28.62658,Using uneven bars,35.082,29.97002997002997,1048
c9A384zijnk,87.57638,106.18636000000001,Preparing pasta,175.39,29.97002997002997,5255
c9A384zijnk,107.82842,121.23855,Preparing pasta,175.39,29.97002997002997,5255
c9A384zijnk,135.19603999999998,139.84853,Preparing pasta,175.39,29.97002997002997,5255
c9A384zijnk,143.68,149.15352,Preparing pasta,175.39,29.97002997002997,5255
c9A384zijnk,163.11101000000002,165.30042,Preparing pasta,175.39,29.97002997002997,5255
c9mrRiwmhZw,38.978809999999996,169.67247,Wrapping presents,183.68,29.97002997002997,5503
cA2ZLOZcCyc,0.01,18.48924,Doing motocross,20.131667,25.0,502
cBCi-pOE5NQ,56.73933,159.36878000000002,Playing saxophone,165.836667,23.976023976023978,3975
cBMi-cIbI2c,5.01964,19.916629999999998,Discus throw,20.618333,25.0,514
cByxAZfw_hM,10.99278,38.30833,Long jump,50.92,25.0,1272
cC1nvRqyXWs,0.0,6.43193,Ironing clothes,6.373,29.968,190
cC3dwwPPHKE,29.674590000000002,77.56698,Ironing clothes,91.531667,25.0,2287
cDV1vDdAT1w,4.12975,22.244320000000002,Windsurfing,60.091667,25.0,1501
cDV1vDdAT1w,24.12148,41.10975,Windsurfing,60.091667,25.0,1501
cDV1vDdAT1w,43.36234,47.39823,Windsurfing,60.091667,25.0,1501
cDV1vDdAT1w,49.932390000000005,53.87441999999999,Windsurfing,60.091667,25.0,1501
cEHyZzBsWnw,1.5466,119.49382,Snatch,123.923333,29.97002997002997,3713
cErtrZrWhiQ,8.70737,83.90742,Playing accordion,85.006667,30.0,2549
cHHVpBYfwdU,3.20805,227.415,Walking the dog,228.413333,29.97002997002997,6844
cHdZ_dBVgDE,4.80617,84.39894,Cumbia,97.797,29.97,2930
cJcr6kWylI8,3.6317199999999996,30.64266,Polishing forniture,145.433,30.0,4362
cJcr6kWylI8,71.04558,94.19781,Polishing forniture,145.433,30.0,4362
cJyl4yqFuK0,3.42861,19.379089999999998,Washing face,95.8,15.0,1436
cJyl4yqFuK0,29.813990000000004,36.52213,Washing face,95.8,15.0,1436
cJyl4yqFuK0,64.24914,76.17474,Washing face,95.8,15.0,1436
cKHdMUfKsQ8,23.123929999999998,217.60301,Painting,237.608333,29.97002997002997,7120
cMeKc9mp9wI,4.18385,51.8703,Playing polo,54.168,29.97002997002997,1619
cMoy7UJtlyA,12.6213,81.57666,Sailing,98.6,30.0,2957
cNCrFL2l83o,9.86694,129.89536,Mixing drinks,148.76,25.0,3718
cNvTm72aGcM,0.60915,192.18761999999998,Belly dance,195.163333,23.976023976023978,4678
cQxTLj4XwuU,7.79495,12.697989999999999,Cleaning shoes,15.068,30.0,450
cRBnLFujD3g,39.60288,52.63015,Breakdancing,111.24,25.0,2780
cRBnLFujD3g,60.96759,64.09414,Breakdancing,111.24,25.0,2780
cRBnLFujD3g,68.43656,77.2951,Breakdancing,111.24,25.0,2780
cRDXBF2RcYI,1.12184,25.94555,Shaving legs,30.6,25.0,764
cRTsarldNlc,10.183819999999999,12.61159,Hammer throw,25.522,25.0,635
cRTsarldNlc,18.588639999999998,20.262220000000003,Hammer throw,25.522,25.0,635
cRpzDPS6zeY,0.01,165.4654,Cumbia,165.29,15.01,2480
cSCskKqO7CE,55.36253000000001,58.58753000000001,Putting on makeup,172.221667,30.0,5165
cSCskKqO7CE,62.887530000000005,67.72504,Putting on makeup,172.221667,30.0,5165
cSCskKqO7CE,72.56254,77.40004,Putting on makeup,172.221667,30.0,5165
cSCskKqO7CE,82.77504,87.07505,Putting on makeup,172.221667,30.0,5165
cSCskKqO7CE,91.37505,92.98755,Putting on makeup,172.221667,30.0,5165
cSCskKqO7CE,98.6313,103.20006,Putting on makeup,172.221667,30.0,5165
cSCskKqO7CE,118.51881000000002,119.32506000000001,Putting on makeup,172.221667,30.0,5165
cSCskKqO7CE,123.62507,124.70007,Putting on makeup,172.221667,30.0,5165
cTbkhIaj_Xc,0.01,45.28869,Playing kickball,144.381667,29.97002997002997,4326
cTbkhIaj_Xc,59.708969999999994,70.07355,Playing kickball,144.381667,29.97002997002997,4326
cTbkhIaj_Xc,76.83305,84.26850999999999,Playing kickball,144.381667,29.97002997002997,4326
cUEGoRjraxM,11.43929,25.7384,Walking the dog,166.609,29.97002997002997,4992
cUEGoRjraxM,34.57784,83.71478,Walking the dog,166.609,29.97002997002997,4992
cUEGoRjraxM,90.47436,93.85415,Walking the dog,166.609,29.97002997002997,4992
cUEGoRjraxM,109.97315,113.8729,Walking the dog,166.609,29.97002997002997,4992
cUEGoRjraxM,119.85253,123.4923,Walking the dog,166.609,29.97002997002997,4992
cUEGoRjraxM,129.47193000000001,133.37169,Walking the dog,166.609,29.97002997002997,4992
cUEGoRjraxM,149.49068,153.65042,Walking the dog,166.609,29.97002997002997,4992
cWdWucjUhks,43.395759999999996,55.94138,Using parallel bars,69.59,29.97002997002997,2084
cWdWucjUhks,43.395759999999996,55.94138,Using parallel bars,69.59,29.97002997002997,2084
cWrOETjOOTc,0.01,4.4162099999999995,Fixing bicycle,4.5,29.998,134
